"","timestamp","x","y","row"
"680","00:06:46.741",15.2,35,680
"681","00:06:46.781",15.7,35,681
"682","00:06:48.937",83.9,3.1,682
"683","00:06:49.670",42.8,49.1,683
"684","00:06:50.159",35.1,45.9,684
"685","00:06:50.846",11.2,23.9,685
"686","00:06:50.969",84.7,33.8,686
"687","00:06:51.218",108.5,58.6,687
"688","00:06:51.518",87.5,29.9,688
"689","00:06:51.929",102.7,48.9,689
"690","00:06:51.959",35.1,47.2,690
"691","00:06:51.989",21.4,71,691
"692","00:06:52.044",101.6,46,692
"693","00:06:52.775",68.3,21.6,693
"694","00:06:52.821",2.9,37.5,694
"695","00:06:53.291",21.9,65.6,695
"696","00:06:54.795",109.1,11.3,696
"697","00:06:55.569",70.4,50.2,697
"698","00:06:56.448",2,75,698
"699","00:06:56.517",115.3,6.6,699
"700","00:06:57.871",113.4,18.6,700
"701","00:06:58.486",4.6,63.2,701
"702","00:06:59.776",71.3,54.5,702
"703","00:07:01.276",76.8,75.2,703
"704","00:07:05.071",37.3,5.5,704
"705","00:07:05.943",83.9,76.1,705
"706","00:07:07.400",66.1,77,706
"707","00:07:07.704",50.5,5.3,707
"708","00:07:08.725",44.6,4.2,708
"709","00:07:10.568",79.2,76.1,709
"710","00:07:11.639",76,77.6,710
"711","00:07:12.537",76.4,70.1,711
"712","00:07:12.823",77.9,68,712
"713","00:07:13.239",43.5,10,713
"714","00:07:14.259",34.3,5.7,714
"715","00:07:14.316",82,75.9,715
"716","00:07:15.196",33.6,1.4,716
"717","00:07:16.018",98.2,0.1,717
"718","00:07:16.510",21.7,70.3,718
"719","00:07:16.885",97.6,11.1,719
"720","00:07:16.925",98,11.3,720
"721","00:07:17.339",66.6,32.4,721
"722","00:07:17.588",51.4,44.7,722
"723","00:07:18.757",70.9,30.7,723
"724","00:07:19.563",117.9,8.1,724
"725","00:07:19.628",45.6,49.4,725
"726","00:07:19.641",2,70.1,726
"727","00:07:20.915",29.3,48.7,727
"728","00:07:21.595",29.1,48.9,728
"729","00:07:23.395",6.2,47.4,729
"730","00:07:24.169",6,36,730
"731","00:07:24.741",16.7,42.5,731
"732","00:07:25.428",9.5,46.4,732
"733","00:07:25.488",17,41.2,733
"734","00:07:27.122",47.1,23,734
"735","00:07:27.162",47.8,23.9,735
"736","00:07:27.806",13.3,19.4,736
"737","00:07:27.896",51,31.6,737
"738","00:07:28.484",61.6,47,738
"739","00:07:28.645",23.6,18.6,739
"740","00:07:30.408",45,7,740
"741","00:07:30.614",39.4,55.6,741
"742","00:07:34.137",82.2,22.4,742
"743","00:07:34.867",89.7,37.8,743
"744","00:07:35.961",98.8,8.7,744
"745","00:07:36.070",6,36,745
"746","00:07:36.685",66.6,7.4,746
"747","00:07:36.765",26.4,38,747
"748","00:07:37.181",1.8,41,748
"749","00:07:37.239",91.8,41.9,749
"750","00:07:37.418",4.3,53,750
"751","00:07:38.251",37.7,20.9,751
"752","00:07:38.260",7.3,54.5,752
"753","00:07:38.397",110.9,46.8,753
"754","00:07:38.398",101.7,57.7,754
"755","00:07:39.170",109,49.2,755
"756","00:07:39.598",3.9,39.2,756
"757","00:07:39.678",1.4,38.9,757
"758","00:07:39.772",19.5,75,758
"759","00:07:40.028",113,35.7,759
"760","00:07:40.593",19.5,75,760
"761","00:07:40.893",107.4,55.5,761
"762","00:07:41.465",2.6,36.7,762
"763","00:07:41.630",24.2,58.1,763
"764","00:07:42.941",43.2,57.9,764
"765","00:07:42.954",22.9,58.3,765
"766","00:07:43.021",43.7,58.6,766
"767","00:07:43.846",20.4,73.5,767
"768","00:07:44.174",52.9,65.8,768
"769","00:07:44.471",20.4,73.5,769
"770","00:07:45.009",21.5,60.7,770
"771","00:07:45.956",57.8,68.4,771
"772","00:07:46.324",21.9,58.8,772
"773","00:07:48.727",28.9,11.3,773
"774","00:07:49.606",5.2,49.8,774
"775","00:07:50.970",35.4,6.4,775
"776","00:07:52.472",64.2,2.7,776
"777","00:07:52.512",64.2,2.7,777
"778","00:07:53.023",56.5,69.9,778
"779","00:07:53.310",63.6,8.7,779
"780","00:07:54.076",6.5,53.6,780
"781","00:07:54.502",62.7,5.5,781
"782","00:07:55.752",27,69.2,782
"783","00:07:56.198",37.3,12.8,783
"784","00:07:57.483",30.2,71.8,784
"785","00:07:57.742",41.3,14.7,785
"786","00:07:58.579",65.1,14.1,786
"787","00:07:58.860",54.8,67.1,787
"788","00:07:59.180",40.7,46.1,788
"789","00:07:59.479",54.6,63.9,789
"790","00:07:59.676",7,44.1,790
"791","00:08:01.389",64,45.3,791
"792","00:08:01.478",47.1,44.2,792
"793","00:08:02.436",69.1,31.2,793
"794","00:08:04.256",65.3,34.6,794
"795","00:08:04.755",49.5,51.7,795
"796","00:08:06.704",26.4,31.6,796
"797","00:08:07.621",26.8,31.8,797
"798","00:08:09.094",35.6,20.7,798
"799","00:08:10.042",4.7,37.6,799
"800","00:08:10.862",31.3,57.1,800
"801","00:08:11.592",48.4,31.6,801
"802","00:08:12.798",48,47.7,802
"803","00:08:13.262",55.5,16.8,803
"804","00:08:14.173",71.9,33.3,804
"805","00:08:14.704",48.2,47.2,805
"806","00:08:15.529",71.3,34.2,806
"807","00:08:15.932",30.8,57.1,807
"808","00:08:17.310",78.1,66.5,808
"809","00:08:17.547",48.2,50.6,809
"810","00:08:17.829",25.7,32.5,810
"811","00:08:18.661",26.1,30.8,811
"812","00:08:20.009",83.9,79.5,812
"813","00:08:20.153",39.8,13.6,813
"814","00:08:20.362",83.3,63,814
"815","00:08:21.596",85.8,49.8,815
"816","00:08:21.828",60.4,5.9,816
"817","00:08:22.484",85.8,49.8,817
"818","00:08:22.986",52.7,12.6,818
"819","00:08:23.223",84.1,34.6,819
"820","00:08:23.563",62.5,75.9,820
"821","00:08:24.283",84.3,33.1,821
"822","00:08:24.530",68.5,17.9,822
"823","00:08:24.656",58.2,76.1,823
"824","00:08:25.770",57.4,21.8,824
"825","00:08:25.943",61.9,2.5,825
"826","00:08:26.087",98.9,15.8,826
"827","00:08:27.112",100.4,8.1,827
"828","00:08:27.824",105.1,30.9,828
"829","00:08:27.839",42,25.8,829
"830","00:08:29.122",41.1,28,830
"831","00:08:30.058",49,46.8,831
"832","00:08:30.935",49,66.3,832
"833","00:08:30.975",48.2,66.5,833
"834","00:08:31.601",54.6,80,834
"835","00:08:32.567",61,11.7,835
"836","00:08:32.602",56.7,77.6,836
"837","00:08:33.080",38.1,74.2,837
"838","00:08:33.783",28.1,51.9,838
"839","00:08:33.823",28.3,51.3,839
"840","00:08:34.016",59.7,79.5,840
"841","00:08:34.157",37.3,73.1,841
"842","00:08:35.026",49.2,76.5,842
"843","00:08:35.050",67.4,3.8,843
"844","00:08:35.339",69.2,2.9,844
"845","00:08:35.411",65.3,7.8,845
"846","00:08:35.497",42.8,67.1,846
"847","00:08:35.684",13.7,27.1,847
"848","00:08:35.795",51.2,77.6,848
"849","00:08:36.436",67.9,24.3,849
"850","00:08:36.617",42.8,64.8,850
"851","00:08:36.700",51.4,72,851
"852","00:08:37.676",13.7,28.2,852
"853","00:08:38.157",41.5,32,853
"854","00:08:38.298",68.7,25,854
"855","00:08:38.606",48.8,74,855
"856","00:08:38.984",14.8,47,856
"857","00:08:39.261",67.4,41.6,857
"858","00:08:40.000",41.1,64.8,858
"859","00:08:41.359",13.9,47.4,859
"860","00:08:41.495",40.5,59.6,860
"861","00:08:41.673",53.5,26.5,861
"862","00:08:42.435",50.1,42.9,862
"863","00:08:42.475",50.1,42.9,863
"864","00:08:42.512",64.9,45.9,864
"865","00:08:43.066",23.4,74.6,865
"866","00:08:43.197",50.5,56.2,866
"867","00:08:43.849",33.6,37.4,867
"868","00:08:44.107",25.7,75.5,868
"869","00:08:44.480",55,42.7,869
"870","00:08:45.192",54.6,53.2,870
"871","00:08:46.402",71.3,63.1,871
"872","00:08:46.567",56.9,37.4,872
"873","00:08:48.427",77.5,9.1,873
"874","00:08:48.833",78.1,9.1,874
"875","00:08:49.059",63.4,28.8,875
"876","00:08:49.346",41.5,72.9,876
"877","00:08:50.049",63.6,52.8,877
"878","00:08:50.152",76.4,6.4,878
"879","00:08:50.459",68.9,15.8,879
"880","00:08:50.937",74.1,5.1,880
"881","00:08:51.106",50.1,34.2,881
"882","00:08:51.289",45.6,75.2,882
"883","00:08:51.294",56.1,69.5,883
"884","00:08:51.999",62.5,34,884
"885","00:08:52.039",62.7,34.2,885
"886","00:08:52.226",64,3.1,886
"887","00:08:52.354",68.1,16.2,887
"888","00:08:52.461",54.8,77,888
"889","00:08:53.111",55.4,76.7,889
"890","00:08:53.409",56.5,72.7,890
"891","00:08:53.733",63.6,6.6,891
"892","00:08:53.832",67.6,11.1,892
"893","00:08:53.890",56.9,26,893
"894","00:08:54.203",56.3,62.2,894
"895","00:08:54.209",64.2,8.7,895
"896","00:08:54.522",66.2,4.2,896
"897","00:08:55.138",57.4,26,897
"898","00:08:55.159",56.7,72.3,898
"899","00:08:55.843",49.3,53.4,899
"900","00:08:55.899",64.9,28.4,900
"901","00:08:55.997",64.9,28.4,901
"902","00:08:56.205",63.8,10.8,902
"903","00:08:56.584",56.5,68.6,903
"904","00:08:56.979",57.4,25.6,904
"905","00:08:57.765",57.2,67.1,905
"906","00:08:57.961",57.2,25.8,906
"907","00:08:57.968",90.9,16.9,907
"908","00:08:58.855",54,52.8,908
"909","00:08:58.980",96.1,7.4,909
"910","00:08:59.577",69.2,52.8,910
"911","00:08:59.617",70.4,52.8,911
"912","00:08:59.675",55,47,912
"913","00:09:00.342",92.9,7.2,913
"914","00:09:00.815",70,66.9,914
"915","00:09:01.648",75.3,13.4,915
"916","00:09:01.919",64.4,57.7,916
"917","00:09:02.023",76.2,66.5,917
"918","00:09:02.793",78.5,14.7,918
"919","00:09:03.037",84.6,75.7,919
"920","00:09:03.446",86,76.7,920
"921","00:09:03.486",85.4,76.7,921
"922","00:09:03.837",83.3,75.4,922
"923","00:09:05.353",63.6,67.1,923
"924","00:09:06.285",63.6,67.1,924
"925","00:09:06.439",72.1,60.9,925
"926","00:09:06.679",74.7,72.9,926
"927","00:09:06.810",105.1,73.5,927
"928","00:09:07.111",57,52.3,928
"929","00:09:08.332",57,52.3,929
"930","00:09:08.675",91.2,78,930
"931","00:09:09.483",108.7,74.8,931
"932","00:09:09.812",57.2,30.7,932
"933","00:09:09.833",93.3,75.5,933
"934","00:09:09.943",96.3,69,934
"935","00:09:10.515",95.9,72,935
"936","00:09:10.960",95.7,70.5,936
"937","00:09:11.021",90.7,71,937
"938","00:09:11.126",30.6,12.1,938
"939","00:09:11.434",63.2,22,939
"940","00:09:11.751",31.9,12.1,940
"941","00:09:11.902",91.6,77.4,941
"942","00:09:11.942",92.2,77,942
"943","00:09:12.542",43.7,13,943
"944","00:09:12.988",85,3.6,944
"945","00:09:13.036",85,3.6,945
"946","00:09:13.609",81.3,67.1,946
"947","00:09:13.965",91.8,14.3,947
"948","00:09:14.375",78.8,65.8,948
"949","00:09:15.052",57.8,17,949
"950","00:09:15.383",27.8,67.3,950
"951","00:09:15.586",78.3,48.5,951
"952","00:09:15.684",73.9,41,952
"953","00:09:15.842",62.7,13.6,953
"954","00:09:16.120",92.3,12.8,954
"955","00:09:16.506",55.9,47.7,955
"956","00:09:16.531",44.1,17.5,956
"957","00:09:16.571",43.1,17.5,957
"958","00:09:16.916",79,47,958
"959","00:09:17.472",103.8,2.1,959
"960","00:09:17.501",56.1,48.3,960
"961","00:09:17.532",93.1,42.3,961
"962","00:09:17.784",48.6,52.3,962
"963","00:09:18.470",93.3,41.5,963
"964","00:09:18.771",72.3,32,964
"965","00:09:19.111",65.5,35.9,965
"966","00:09:19.360",77,41,966
"967","00:09:19.400",78.3,41,967
"968","00:09:19.541",54.6,48.9,968
"969","00:09:19.808",79,36.1,969
"970","00:09:20.620",62.9,51.9,970
"971","00:09:21.036",75.5,57.5,971
"972","00:09:21.633",74.1,58.3,972
"973","00:09:21.797",57.8,68.6,973
"974","00:09:22.020",13.5,75.7,974
"975","00:09:22.416",113.6,6.6,975
"976","00:09:22.933",57.8,68.6,976
"977","00:09:22.964",8,73.5,977
"978","00:09:23.447",88,75.9,978
"979","00:09:23.741",88.4,76.3,979
"980","00:09:24.847",86.2,69.7,980
"981","00:09:25.459",110.6,21.8,981
"982","00:09:25.543",113,31.4,982
"983","00:09:26.235",21.5,51.5,983
"984","00:09:26.730",78.1,65,984
"985","00:09:26.771",21.5,51.5,985
"986","00:09:27.649",93.3,12.1,986
"987","00:09:28.236",28.7,20.5,987
"988","00:09:28.446",72.1,45.9,988
"989","00:09:28.739",78.1,15.3,989
"990","00:09:29.733",85,13,990
"991","00:09:30.510",111.7,0.1,991
"992","00:09:31.638",72.3,38.5,992
"993","00:09:31.914",100.4,13.2,993
"994","00:09:32.794",79.2,24.3,994
"995","00:09:33.424",79.4,12.6,995
"996","00:09:33.568",39.4,20.9,996
"997","00:09:34.361",78.3,20.3,997
"998","00:09:35.179",79.4,23.7,998
"999","00:09:35.270",55,4.2,999
"1000","00:09:35.280",101,21.1,1000
"1001","00:09:35.771",77.9,20.5,1001
"1002","00:09:35.953",55.5,4.4,1002
"1003","00:09:36.492",84.8,14.3,1003
"1004","00:09:36.551",103.1,9.6,1004
"1005","00:09:37.218",73.8,50.9,1005
"1006","00:09:37.314",36.8,64.6,1006
"1007","00:09:37.391",70.6,8.7,1007
"1008","00:09:37.686",83.1,16,1008
"1009","00:09:37.835",82.4,17,1009
"1010","00:09:38.271",49.5,67.8,1010
"1011","00:09:38.538",41.1,61.1,1011
"1012","00:09:38.846",49.2,66.5,1012
"1013","00:09:39.047",77.9,19,1013
"1014","00:09:39.124",85.2,54.3,1014
"1015","00:09:40.172",24,56.8,1015
"1016","00:09:40.362",80,56.9,1016
"1017","00:09:41.642",73,36.3,1017
"1018","00:09:41.832",96.1,27.5,1018
"1019","00:09:42.133",90.3,41.7,1019
"1020","00:09:42.531",88.8,34.6,1020
"1021","00:09:43.741",76.9,51.1,1021
"1022","00:09:44.275",96.3,53.4,1022
"1023","00:09:44.668",79,46.1,1023
"1024","00:09:45.556",76.8,36.5,1024
"1025","00:09:46.025",83.7,45.3,1025
"1026","00:09:46.748",77.7,49.6,1026
"1027","00:09:46.927",83.7,36.7,1027
"1028","00:09:47.357",84.3,36.7,1028
"1029","00:09:47.585",78.1,53.6,1029
"1030","00:09:48.154",91.4,45.1,1030
"1031","00:09:48.539",92.2,60.1,1031
"1032","00:09:48.619",92,60.1,1032
"1033","00:09:48.988",97.6,62.4,1033
"1034","00:09:49.027",95.5,45.7,1034
"1035","00:09:49.718",97.6,74.4,1035
"1036","00:09:50.115",107,57.9,1036
"1037","00:09:50.451",81.1,71.2,1037
"1038","00:09:50.491",79,76.5,1038
"1039","00:09:51.328",97.8,73.3,1039
"1040","00:09:51.717",90.7,76.5,1040
"1041","00:09:51.757",89.7,77,1041
"1042","00:09:52.230",108.1,55.3,1042
"1043","00:09:52.411",109.6,42.9,1043
"1044","00:09:52.647",92.4,54.7,1044
"1045","00:09:53.527",75.5,77.4,1045
"1046","00:09:53.662",92.2,54.7,1046
"1047","00:09:53.853",78.8,76.5,1047
"1048","00:09:55.316",95,74.6,1048
"1049","00:09:55.396",66.4,61.1,1049
"1050","00:09:56.087",66.1,52.8,1050
"1051","00:09:56.653",95.2,72.5,1051
"1052","00:09:57.497",72.6,35.2,1052
"1053","00:09:58.898",6.3,46.1,1053
"1054","00:10:00.875",93.7,80,1054
"1055","00:10:01.524",78.5,26.5,1055
"1056","00:10:03.102",68.5,68.8,1056
"1057","00:10:04.435",0.9,55.1,1057
"1058","00:10:04.691",69.6,16.2,1058
"1059","00:10:04.698",69.4,65.8,1059
"1060","00:10:04.794",117.7,21.3,1060
"1061","00:10:05.794",78.3,31.2,1061
"1062","00:10:06.316",63.4,35,1062
"1063","00:10:07.162",62.5,38.9,1063
"1064","00:10:07.690",63.8,33.1,1064
"1065","00:10:08.008",63.2,38.9,1065
"1066","00:10:09.195",77.1,7.8,1066
"1067","00:10:09.235",77.5,7.8,1067
"1068","00:10:09.679",76.6,71.8,1068
"1069","00:10:10.062",29.8,76.3,1069
"1070","00:10:10.108",7.1,45.3,1070
"1071","00:10:10.117",89,3.8,1071
"1072","00:10:10.643",89.5,4.4,1072
"1073","00:10:11.218",21.7,49.3,1073
"1074","00:10:11.382",84.8,74.2,1074
"1075","00:10:11.579",45.2,72.4,1075
"1076","00:10:11.785",71.3,2.5,1076
"1077","00:10:11.985",91.2,73.5,1077
"1078","00:10:12.426",28.3,7,1078
"1079","00:10:12.604",54.4,66.2,1079
"1080","00:10:12.859",70,3.4,1080
"1081","00:10:12.933",90.1,72,1081
"1082","00:10:13.802",82.2,75.9,1082
"1083","00:10:14.091",56.7,9.3,1083
"1084","00:10:14.249",67,20.7,1084
"1085","00:10:14.392",79.8,75.9,1085
"1086","00:10:16.062",55,62.2,1086
"1087","00:10:17.040",47.3,55.5,1087
"1088","00:10:17.117",50.3,59.4,1088
"1089","00:10:17.623",56.5,9.6,1089
"1090","00:10:18.528",63.8,32.2,1090
"1091","00:10:18.970",44.3,31.4,1091
"1092","00:10:19.010",43.1,33.9,1092
"1093","00:10:19.159",64,32.4,1093
"1094","00:10:19.241",39.8,23,1094
"1095","00:10:21.019",65.7,58.1,1095
"1096","00:10:21.050",20.8,38,1096
"1097","00:10:21.590",6,44,1097
"1098","00:10:22.978",5.8,41.9,1098
"1099","00:10:23.434",55,22.4,1099
"1100","00:10:23.803",22.9,34.6,1100
"1101","00:10:24.054",91.4,58.8,1101
"1102","00:10:25.465",99.7,74.4,1102
"1103","00:10:25.697",33.9,54.1,1103
"1104","00:10:26.217",98.5,72.7,1104
"1105","00:10:26.559",102.3,54.9,1105
"1106","00:10:27.360",96.3,63.5,1106
"1107","00:10:27.548",95.9,63.9,1107
"1108","00:10:27.646",37.3,51.7,1108
"1109","00:10:28.241",110.4,40.2,1109
"1110","00:10:28.469",94.8,73.3,1110
"1111","00:10:28.766",44.1,62,1111
"1112","00:10:28.975",93.3,73.7,1112
"1113","00:10:29.483",9.9,40.8,1113
"1114","00:10:31.038",65.1,53,1114
"1115","00:10:31.495",64.9,53,1115
"1116","00:10:31.718",42.8,57,1116
"1117","00:10:32.469",59.3,69.5,1117
"1118","00:10:32.509",57.8,69.5,1118
"1119","00:10:32.975",27.4,53,1119
"1120","00:10:33.071",69.2,27.5,1120
"1121","00:10:34.650",58,26.7,1121
"1122","00:10:34.708",27,51.3,1122
"1123","00:10:34.777",73.2,25.6,1123
"1124","00:10:36.012",83.5,6.1,1124
"1125","00:10:36.354",10.3,35.4,1125
"1126","00:10:36.807",18.2,26.5,1126
"1127","00:10:36.972",83.5,6.1,1127
"1128","00:10:37.165",34.5,29.7,1128
"1129","00:10:37.638",30,30.1,1129
"1130","00:10:38.041",100.6,14.1,1130
"1131","00:10:38.142",29.1,39.3,1131
"1132","00:10:38.483",10.3,35.4,1132
"1133","00:10:39.236",100.4,13.2,1133
"1134","00:10:39.428",15.2,27.1,1134
"1135","00:10:39.672",8.2,42.3,1135
"1136","00:10:40.080",106.4,43.4,1136
"1137","00:10:41.102",6.2,46.4,1137
"1138","00:10:41.210",105.1,1.2,1138
"1139","00:10:41.879",55,72.9,1139
"1140","00:10:42.417",13.3,56.9,1140
"1141","00:10:43.056",54.2,62.2,1141
"1142","00:10:43.323",12.9,58.6,1142
"1143","00:10:43.507",105.1,1.6,1143
"1144","00:10:44.554",23.6,75.5,1144
"1145","00:10:45.700",24,75.5,1145
"1146","00:10:45.997",71.5,4,1146
"1147","00:10:46.291",54.4,48.1,1147
"1148","00:10:46.332",29.4,20,1148
"1149","00:10:46.378",22.9,66.5,1149
"1150","00:10:46.418",22.5,66.3,1150
"1151","00:10:46.722",70.4,4.2,1151
"1152","00:10:47.087",42.4,21.5,1152
"1153","00:10:47.127",43.1,21.5,1153
"1154","00:10:47.228",64.2,43.8,1154
"1155","00:10:47.368",55.5,38,1155
"1156","00:10:47.751",65.3,41.5,1156
"1157","00:10:47.813",66.6,13.6,1157
"1158","00:10:47.969",68.5,11.5,1158
"1159","00:10:48.156",55,67.8,1159
"1160","00:10:48.196",53.1,68,1160
"1161","00:10:48.662",50.5,71,1161
"1162","00:10:48.895",65.3,10.6,1162
"1163","00:10:48.913",27.9,41.9,1163
"1164","00:10:49.081",70.9,8.1,1164
"1165","00:10:49.622",50.7,35.2,1165
"1166","00:10:49.662",50.5,35,1166
"1167","00:10:50.224",55.7,13.2,1167
"1168","00:10:50.312",54,14.5,1168
"1169","00:10:50.416",64.4,40.1,1169
"1170","00:10:50.886",47.7,49.6,1170
"1171","00:10:51.614",61.6,60.3,1171
"1172","00:10:51.684",58.9,15.1,1172
"1173","00:10:52.696",40.9,47.8,1173
"1174","00:10:52.838",44.3,49.4,1174
"1175","00:10:53.394",75.6,49.8,1175
"1176","00:10:53.860",50.5,59,1176
"1177","00:10:53.893",56.3,48.9,1177
"1178","00:10:54.193",50.1,73.3,1178
"1179","00:10:55.045",77.5,75,1179
"1180","00:10:55.175",51.6,62.2,1180
"1181","00:10:56.019",50.5,73.1,1181
"1182","00:10:56.963",50.5,24.8,1182
"1183","00:10:57.132",68.1,55.8,1183
"1184","00:10:57.221",76.2,73.7,1184
"1185","00:10:57.741",63.8,31.4,1185
"1186","00:10:59.322",63.8,6.6,1186
"1187","00:10:59.436",70.9,54.7,1187
"1188","00:10:59.839",117.5,68.4,1188
"1189","00:11:00.353",68.7,6.8,1189
"1190","00:11:00.373",43.3,53.8,1190
"1191","00:11:01.733",80.3,2.7,1191
"1192","00:11:02.037",41.3,53.8,1192
"1193","00:11:02.404",78.3,3.4,1193
"1194","00:11:02.484",77.5,3.1,1194
"1195","00:11:03.453",70.4,5.5,1195
"1196","00:11:03.735",50.8,17.7,1196
"1197","00:11:03.973",95.2,7.2,1197
"1198","00:11:04.875",55.5,19.2,1198
"1199","00:11:05.552",76,4,1199
"1200","00:11:06.120",106.2,4,1200
"1201","00:11:06.160",108.3,4,1201
"1202","00:11:06.772",8,52.1,1202
"1203","00:11:06.817",70,13.4,1203
"1204","00:11:06.864",70.6,13.6,1204
"1205","00:11:07.244",78.1,72.9,1205
"1206","00:11:07.587",84.8,11.7,1206
"1207","00:11:08.287",13.5,64.1,1207
"1208","00:11:09.066",30.2,66.9,1208
"1209","00:11:09.455",91.8,13.6,1209
"1210","00:11:10.056",73.4,73.9,1210
"1211","00:11:10.436",96.1,3.6,1211
"1212","00:11:10.871",23.8,78.7,1212
"1213","00:11:11.419",96.1,3.6,1213
"1214","00:11:11.758",64.9,51.3,1214
"1215","00:11:12.720",83.7,20,1215
"1216","00:11:12.725",36.6,60.1,1216
"1217","00:11:13.221",69.6,77,1217
"1218","00:11:13.564",68.5,74.6,1218
"1219","00:11:13.822",51.4,2.1,1219
"1220","00:11:14.217",80.5,32.9,1220
"1221","00:11:14.390",48.6,5.1,1221
"1222","00:11:14.457",70.6,50.4,1222
"1223","00:11:15.340",77.3,36.7,1223
"1224","00:11:15.541",63.4,70.7,1224
"1225","00:11:16.384",63.8,71.6,1225
"1226","00:11:16.785",52.9,8.3,1226
"1227","00:11:16.884",66.4,71.6,1227
"1228","00:11:17.293",77.7,75.2,1228
"1229","00:11:17.659",41.5,7,1229
"1230","00:11:17.744",104.2,69.2,1230
"1231","00:11:18.118",70.4,54.9,1231
"1232","00:11:18.953",43.5,30.7,1232
"1233","00:11:19.203",104.2,69.2,1233
"1234","00:11:19.258",71.9,72,1234
"1235","00:11:19.749",47.1,20.5,1235
"1236","00:11:20.130",71.9,59.8,1236
"1237","00:11:20.171",85.4,47.4,1237
"1238","00:11:20.584",46.7,22,1238
"1239","00:11:20.684",110,39.1,1239
"1240","00:11:21.792",13.3,35.7,1240
"1241","00:11:21.938",98.4,28.8,1241
"1242","00:11:22.022",106.4,45.1,1242
"1243","00:11:22.045",103.1,50.7,1243
"1244","00:11:22.521",74.7,53.8,1244
"1245","00:11:22.553",7.8,34.6,1245
"1246","00:11:22.593",9.1,36.8,1246
"1247","00:11:22.663",6,44,1247
"1248","00:11:23.182",100.5,29.3,1248
"1249","00:11:23.293",18.1,50,1249
"1250","00:11:23.393",3.1,41,1250
"1251","00:11:23.612",14.8,44.9,1251
"1252","00:11:23.669",72.6,32.9,1252
"1253","00:11:23.772",5.2,41.9,1253
"1254","00:11:25.084",73.2,32,1254
"1255","00:11:25.762",72.1,49.8,1255
"1256","00:11:26.919",91.2,4.2,1256
"1257","00:11:27.158",6.3,35.7,1257
"1258","00:11:27.312",23.4,13.4,1258
"1259","00:11:27.367",91.2,4.2,1259
"1260","00:11:28.102",70.9,50.4,1260
"1261","00:11:28.219",93.5,66,1261
"1262","00:11:28.776",110.9,19.8,1262
"1263","00:11:29.005",23.6,14.9,1263
"1264","00:11:29.084",112.1,13.2,1264
"1265","00:11:29.122",54.2,31.8,1265
"1266","00:11:29.188",65.1,49.2,1266
"1267","00:11:29.480",54.8,31.6,1267
"1268","00:11:29.643",23.2,24.7,1268
"1269","00:11:29.682",67.7,35.7,1269
"1270","00:11:29.683",23.2,24.7,1270
"1271","00:11:29.907",9,70.5,1271
"1272","00:11:30.375",65.9,48.3,1272
"1273","00:11:30.781",34.7,4.9,1273
"1274","00:11:30.958",16.7,74.4,1274
"1275","00:11:31.166",102.7,5.3,1275
"1276","00:11:31.412",62.5,44.7,1276
"1277","00:11:32.194",13.3,77.6,1277
"1278","00:11:32.330",57.6,39.5,1278
"1279","00:11:32.394",104.4,2.5,1279
"1280","00:11:32.453",15.4,77.4,1280
"1281","00:11:33.288",70.9,30.1,1281
"1282","00:11:33.685",92.9,76.1,1282
"1283","00:11:33.948",56.3,28.8,1283
"1284","00:11:34.174",81.3,35.7,1284
"1285","00:11:34.214",82,36.1,1285
"1286","00:11:34.358",92.7,74.8,1286
"1287","00:11:34.419",28.3,5.3,1287
"1288","00:11:34.478",89.7,74.2,1288
"1289","00:11:35.363",70.2,49.3,1289
"1290","00:11:35.811",70.2,49.3,1290
"1291","00:11:35.988",19.5,12.3,1291
"1292","00:11:36.285",76.4,9.8,1292
"1293","00:11:36.624",100.6,70.8,1293
"1294","00:11:37.026",77.3,58.5,1294
"1295","00:11:37.630",103.6,74.4,1295
"1296","00:11:37.738",67.2,66.9,1296
"1297","00:11:37.796",77.3,58.3,1297
"1298","00:11:38.059",53.9,11.3,1298
"1299","00:11:38.719",67,71.8,1299
"1300","00:11:39.322",97.2,74.8,1300
"1301","00:11:40.685",98,73.9,1301
"1302","00:11:43.441",101.2,52.8,1302
"1303","00:11:49.706",12.7,44.2,1303
"1304","00:11:50.919",40.3,47.9,1304
"1305","00:11:53.069",64.2,80,1305
"1306","00:11:53.768",43.2,9.6,1306
"1307","00:11:53.895",17.4,80,1307
"1308","00:11:54.132",68.3,71.4,1308
"1309","00:11:54.174",76.9,69.2,1309
"1310","00:11:54.799",76,76.3,1310
"1311","00:11:54.839",76,75.4,1311
"1312","00:11:54.853",33.6,71,1312
"1313","00:11:54.893",33.4,71,1313
"1314","00:11:57.880",69.8,17.3,1314
"1315","00:11:59.644",77.7,31.6,1315
"1316","00:11:59.746",112.4,67.1,1316
"1317","00:12:00.260",68.3,19,1317
"1318","00:12:00.896",77.7,31.8,1318
"1319","00:12:00.940",70,13.4,1319
"1320","00:12:01.055",71.1,14.5,1320
"1321","00:12:01.902",85,17.9,1321
"1322","00:12:02.725",17.8,10,1322
"1323","00:12:04.190",7.3,20.5,1323
"1324","00:12:04.705",96.5,19,1324
"1325","00:12:05.477",107,37.8,1325
"1326","00:12:05.752",107,39.1,1326
"1327","00:12:06.388",14.2,40.2,1327
"1328","00:12:06.531",105.5,45.5,1328
"1329","00:12:07.330",11.4,36.5,1329
